KEGG,ko05340,ko00564,ko00680,ko00562,ko03030,ko00561,ko00440,ko00250,ko00740,ko04940,ko00010,ko00195,ko00760,ko00920,ko00311,ko00310,ko04146,ko00600,ko04141,ko04142,ko00604,ko04260,ko05142,ko04973,ko00510,ko05110,ko04974,ko04976,ko00450,ko01051,ko00524,ko00300,ko05222,ko05416,ko00260,ko00190,ko03440,ko00750,ko00950,ko00592,ko00591,ko00590,ko00061,ko03070,ko00253,ko03060,ko00380,ko00500,ko05120,ko04964,ko04960,ko00625,ko00624,ko00627,ko00626,ko00621,ko00620,ko00623,ko00622,ko00270,ko00940,ko00941,ko01053,ko00943,ko00100,ko00945,ko05016,ko00071,ko00072,ko05219,ko05215,ko05211,ko05210,ko01055,ko04910,ko00531,ko00360,ko00633,ko00630,ko00363,ko00364,ko04115,ko00121,ko04914,ko00430,ko02010,ko00130,ko00361,ko00040,ko00730,ko00362,ko01040,ko00603,ko03018,ko00281,ko00280,ko03013,ko04626,ko05200,ko00312,ko05020,ko05143,ko00523,ko00520,ko00521,ko05146,ko05145,ko00052,ko00053,ko00051,ko00401,ko00400,ko04020,ko00350,ko00480,ko00643,ko00642,ko00640,ko00720,ko00960,ko02020,ko00120,ko03008,ko00290,ko03410,ko05010,ko05012,ko00980,ko00410,ko00983,ko05150,ko00791,ko00790,ko00020,ko00710,ko00196,ko02060,ko00340,ko00785,ko00550,ko00650,ko02030,ko03320,ko04612,ko04621,ko04622,ko00910,ko04971,ko00460,ko04970,ko00830,ko00780,ko00511,ko00970,ko00030,ko04972,ko00232,ko00230,ko04122,ko00540,ko05014,ko00660,ko03020,ko00982,ko03010,ko00140,ko05100,ko00860,ko00330,ko00908,ko04930,ko03430,ko00906,ko00900,ko00903,ko00471,ko00472,ko00473,ko05111,ko04210,ko00240,ko04011,ko04113,ko04070,ko03420,ko00770,ko02040,ko00670,ko04920,ko00930,ko04112,ko03450,ko00565,ko05322,ko03050,ko04614,ko00513,ko04330,ko05220,ko05410,ko00944,ko04310,ko04650,ko04662,ko04370,ko04660,ko04360,ko04114,ko04010,ko04720,ko00902,ko04916,ko00965,ko05131,ko04144,ko00062,ko00901,ko00909,ko00905,ko04666,ko04640,ko04912
S30.68.Gut,9537.69,84633.24,94025.29,12696.07,91180.03,61698.43,5411.02,128263.93,39305.35,7757.51,139246.26,49386.36,64834.72,42456.37,191.34,24089.32,28434.51,11979.87,6420.83,3352.02,3190.02,5392.66,3034.85,2974.84,131,1542.34,212.66,8.66,61308.4,7419.18,6310.85,86517.92,314.62,314.62,104178.13,146018.4,131528.07,29323.54,8446.34,3573.66,4675,12988.01,78313.53,122118.18,25011.68,90335.07,31297.68,101743.07,13856.5,1957.82,8.66,19345.51,2,16232.2,15650.52,6231.83,139691.81,18745.7,6005.51,122831.27,3073.03,288,8268.2,1367.34,6,288,13270.79,43659.66,8345.16,2599.18,6140.5,806.83,314.62,6453.17,11951.17,3212.02,25371.14,6579,51413.15,6030.34,319.66,314.62,135,6140.5,26503.85,459181.36,31967.19,339.33,35508.22,48100.53,23054.28,24184.2,8463.04,80230.23,11764.98,54001.81,9421.02,27087.2,7261.95,430,174.16,3157.85,21461,175406.16,36093.88,7,314.62,70213.01,16416.9,67279.11,16418.67,93154.7,,30119.53,51831.36,4408.67,5497.32,86221.69,110683.86,13284.68,231706.2,135,9537.67,90291.22,62634.71,13703.46,5698.62,8328.69,26819.66,45228.91,1871.03,152.98,45660.69,72213.58,76372.75,0,59183.51,51575.86,5279.18,92250.24,87954.26,89376.71,20908.66,6140.5,6275.5,0,117491.02,8.66,27907.9,8.66,2663.35,19344.67,11402.91,166024.28,100797.98,8.66,0,352991.32,56023.54,39761.67,2242.62,34289.19,91776.53,8451.69,330095.35,1378.34,0,140515.76,111434.32,6171.17,8178.01,112012.06,575.66,69029.87,9451,20738.67,161.66,14610.18,30340.05,1681.96,292015.4,5998.5,467.32,14417.17,48571.86,72590.71,110188.4,66675.23,13222.5,3277.67,75437.85,1,0,0,0,0,,0,0,0,,0,,,,,,,,,0,,4,,0,,4,,,0,0,0
S30.69.Gut,14436.47,124194.07,145790.98,19979.22,133756.17,90548,10534.25,188129.01,58507.59,11381.79,202629.6,72085.56,101259.97,65738.76,620.43,35651.53,44230.57,16032.12,8952.39,5414.02,5344.77,10150.49,4211.02,4106.37,1138,2615.67,150.67,4.67,93284.4,9807.97,8064.85,130658.94,2223.89,2223.89,159331.29,230800.46,194352.52,44445.74,11526.4,5765.59,5821.53,20481.34,116914.72,218733,36096.48,133789.79,48920.37,146281.66,20890.35,2451.64,4.67,28796.4,7.86,25521.04,25490.68,10243.94,208078.93,30676.43,8964.27,183326.75,3066.95,191,14099.8,1986.67,5,194,24362.1,66296.67,11456.89,4007.02,8772.12,1621.95,2223.89,9228.77,16635.07,5344.77,39810.9,10503.39,84445.76,7581.45,2277.1,2223.89,67,8772.12,40298.77,695620.91,51806.97,3383.7,48269.4,70182.3,37131.3,36894.91,12494.62,118966.78,17848.99,78672.13,13786.49,40858.5,12617.96,727.43,1129.35,4265.02,31469.95,262018.57,53292.83,14,2223.89,103837.7,22892.31,94043.22,25020.49,144652.52,,48719.15,84544.56,6070.24,10135.42,125809.19,168219.63,19959.57,397703.42,68,14545.91,134590.27,92652.06,23893.45,12369.71,16617.55,42459.03,66743.92,2847.67,124.84,66149.74,115058.52,109796.91,0,85761.98,80149.4,9101.09,139465.88,133210.21,163298.13,30595.68,8772.12,9089.12,8.25,179476.05,4.67,40821.3,4.67,5355.8,28951.78,16309.71,245181.87,146187.74,4.67,1,520701.02,83779.01,67845.94,7783.19,51927.75,131678.54,16672.55,482980.23,1726.92,0,202498.15,174552.53,9008.12,11337.47,162338.64,1426.67,101583,15330.16,29679.33,1240.67,21997.54,46108.45,4219.59,425115.05,9066.87,2255.94,22699.66,69522.39,107295.73,196327.84,100739.48,18415.23,5500,110679.44,8,2.43,0,3,0,,0,0,0,,0,,,,,,,,,0,,0,,0,,0,,,0,0,0
S30.66.Gut,9513,76179.78,108482.66,16318.99,70394.52,54227.64,8010.08,113765.92,31731.48,7145.58,127136.01,36301.64,61857.46,45962.63,589,21995.47,28557.47,9194.75,4921.41,5007.25,4914,8112.82,4505.25,4695.83,102,2787.5,109.33,12.33,56465.05,6457.66,4533.75,73688.53,261.31,261.31,104332.93,143961.85,102962.34,30546.73,7887.33,5826.74,2292,10755.16,61058.36,144699.9,18262.32,74674.28,33711.8,89718.31,11323.82,2904.99,12.33,16050.07,119,20636.32,19538.9,5072.99,131520.64,23639.9,4631.83,105468.34,4396.08,224,13306.33,2190.5,70,275,15320.21,44184.53,8115.15,4322.75,4496.08,979.08,261.31,4760.33,9118.66,4954,29604.12,11361.32,63466.24,4558.75,439.33,261.31,304,4496.08,22216.9,426904.36,48310.03,559.33,24927.32,38017.22,20819.53,27599.65,8396.25,69177.7,18254.05,53508.83,9720.08,27373.4,5737.47,1141,142.58,4771.25,17330.48,145411.92,30174.39,28,261.31,57293.4,15775.41,63209.89,15005.57,83562.26,,36946.22,55473.03,6306.66,8172.15,83488.74,105023.64,15127.49,318663.47,331,9490.99,80539.35,47256.63,15989.96,8361.8,13564.41,31448.71,41687.32,2879.5,839.99,45550.13,79697.84,68499.45,96,74262.32,49358.96,7731.91,75502.77,98031.49,134661.28,17994.56,4496.08,4898.08,13.25,130874.34,12.33,23198.66,12.33,4959.5,18242.65,12355,121846,81959.95,12.33,12,297521.05,56272.29,53554.02,3180.64,33459.14,64580.2,13874.41,244257.9,2232.75,3,101499.63,122948.82,4500.08,7661.83,87946.35,381.33,52132.87,9941.24,16546.9,105.33,12060.49,45451.05,2451.81,230530.69,4532.66,342.66,12176.07,35367.14,62995.45,182581.88,57694.29,10606.74,5485.66,56223.53,43,24,3,36,38,,1,1,23,,1,,,,,,,,,12,,14,,12,,2,,,12,12,12
S30.67.Gut,5841.28,48571.96,68616.62,9251.69,50070.01,31196.74,3692.11,72687.18,20681.86,4174.1,83237.16,26041.5,37859.45,25853.17,295.43,14061.64,15958.55,3900.61,3847.02,2100.93,1991.93,3992.35,1684.93,1871.83,215.91,1170.25,175,88.47,33374.43,6392.51,4067.15,50233.24,963.9,963.9,59697.51,88272.87,71428.91,16724.65,5561.93,2653.19,2999.07,5829.85,42217.29,73247.98,13458.43,48574.71,19081.58,61475.61,7442.59,2211.31,73,10701.38,38.86,12458.33,10657.9,3565.29,84794.4,12477.98,3042.68,70972.19,3143.36,880,4723.46,751.25,4,886,8492.22,25750.12,5369.19,1406.68,3166.35,877.35,963.9,4186.62,5498.9,2025.93,17991.62,7087.89,35464.95,3691.32,638.43,963.9,272,3166.35,12210.94,272477.63,22650.37,788.13,19654.5,27742.47,15956.19,14290.96,3550.61,42803.19,8069.77,30337.66,6144.73,15718.43,5007.6,787.84,285.43,1902.93,14289.17,96971.34,23759.66,35.47,963.9,36411.46,9760.82,44873.51,9830.56,53085.29,,21029.67,31140.06,3903.95,5289.48,53887.14,67212.64,8954.07,166527.99,278,5513.21,50129.46,32599.45,9443.45,4883.25,5710.43,17878.66,24909.11,1545.25,583.23,28042.2,47615.11,46524.03,24,53031.08,31820.15,3719.41,54534.9,60065.16,65944.11,11464.62,3166.35,3540.35,14,73959.82,73,14032.32,73,1750.81,14200.56,5313.11,86400.46,59303.43,73,2,190218.3,33991.58,39090.05,2405.18,21097.4,44221.73,5917.96,173611.92,629.25,0,79593.45,72560.45,3261.35,4744.44,62851.35,1243,36726.17,6161.71,12728.8,335.47,9066.95,19232.14,1741.25,153992.5,3203.96,797.7,8237.41,27241.13,42908.83,77119.52,38744.19,6801.75,2328.89,39377.19,155.88,24.9,0,46,13,,0,0,9,,0,,,,,,,,,0,,2,,0,,2,,,0,0,0
S31.122.Gut,5233.4,45831.62,60324.81,8896.29,44942.85,31945.82,3526.81,65661.13,19743.32,3797.61,78648.58,24539.52,35343.28,24544.29,206.89,14349.97,14831.82,6527.35,3222.93,2640.95,2246.58,2431.35,1876.62,2290.89,92.82,1045.01,128.16,1.33,34251.08,5760.38,3547.1,45172.66,48.31,48.31,58552.55,79754.27,65528.43,17040.82,4985.36,2744.48,2184.56,6796.2,39605.51,73172.01,11966.26,45020.28,17657.77,63997.97,7416.64,1674.37,1.33,9848.41,262.96,11097.85,9078.44,3575.71,77557.69,12465.48,3107.73,68166.39,3309.59,403.33,6617.57,746.01,66.99,381,6620.09,24373.9,5075.26,1726.29,2980.44,650.93,48.31,3429.48,5917.2,2385.58,16049.74,5514.43,33369.49,3138.28,846.23,48.31,198.5,2980.44,12922.88,279528.48,22485.68,628.72,24996.77,25352.71,15067.37,14003.45,4892.45,39812.13,7275.21,27120.16,5877.27,14864.5,3680.01,307.89,394.6,1917.29,11577.73,95807.68,20096.73,4,48.31,39673.54,13548.4,44641.64,8602.42,48766.13,0,20977.47,31672.62,2516.55,4002.96,46840.79,60604.15,8551.96,161810.6,198.5,4938.95,48109.89,31311.15,6920.38,2478.33,6866.68,17191.23,23535.46,1000.01,1681.06,24841.3,43604.45,42148.59,264,50523.29,27784.06,3852.82,49565.42,55374.91,56032.18,9925.16,2980.44,3175.44,351.71,67571.12,1.33,15265.37,1.33,2392.98,11500.47,7413.58,80694.82,55924.98,1.33,0,180998.97,31697.72,29946.73,1643.19,20716.6,41100.21,6916.68,158780.42,661.04,282,68163.89,69558.34,3023.44,4217.72,56219.04,465.99,33882.85,5767.98,10963.37,72.33,8072.43,16724.53,825.38,144399.96,3377.04,99.32,7330.63,23608.83,40505.32,77207.95,34542.02,6123.85,2711.08,35851.07,43,9.56,,0,6.33,,0.33,0.33,6.33,,0.33,,,,,,,,,0,,0,,0,,,,,0,0,0
S31.124.Gut,10618.25,84650.87,122071.06,16783.52,77296.96,60366.89,8066.37,126543.2,35138.44,7711.96,141827.75,42937.76,68082.93,50065.98,951.14,23386.84,31845.95,12981.25,6326.81,8287.12,6979.12,8509.33,5342.12,5708.1,375.5,4316.99,530.34,21.34,61756.18,7319.45,6404.63,82584.27,251.38,251.38,113178.1,168353.97,112153.22,35015.7,8789.24,6076.42,2757.64,11373.57,67813.94,160042.16,19542.88,82729.27,35220.06,108568.13,12854.61,3433.79,21.34,16910.24,108.78,22426.55,21025.55,5084.29,146122.26,25201.38,4843.47,117342.65,6955.61,440,15198.76,2525.99,159,394,16349.81,46966.13,7944.18,4316.12,5208.47,1568.98,251.38,5520.47,9455.58,7481.12,32528.99,12795.96,69072.99,4484.13,278.48,251.38,1077,5208.47,23122.34,457169.32,53679.78,383.48,30547.84,43577.79,22479.63,30499.15,11455.25,75739.01,19210.03,57986.3,11854.59,29513.24,7030.83,1404.14,177.48,5570.12,20220.7,169861.89,35703.69,57.5,251.38,69681.52,18158.26,76060.78,17103.16,94421.68,3.5,40064.38,61260.57,6522.94,9268.95,91515.38,117942.35,17003.45,350245.41,1087,10561.91,89755.22,52020.09,16777.31,8739.37,15308.61,36738.73,45982.14,2858.99,1548.66,50786.79,90801.85,75630.59,781,86024.86,56104.05,9864.57,87017.13,107199.42,147337.83,19969.25,5208.47,6102.47,35,144214.3,21.34,27994.24,21.34,5270.76,20544.49,20546.73,135530.5,89815.26,21.34,5,326611.27,61031.13,64728.71,3362.99,37592.94,70474.51,15552.11,273350.99,1703.99,37.5,114929.04,140429.87,5300.47,8361.1,96487.32,785.84,56556.68,10443.41,18915.86,215.34,14066.55,46074.58,2802.51,251977.62,5606.95,445.68,13439.89,39384.27,71122.02,194366.93,64914.73,12091.77,5606.22,62345.99,157,35.14,,15,7,,2,2,2,,2,,,,,,,,,5,,5,,5,,,,,5,5,5
S31.125.Gut,9747.78,90072.36,110585.79,17970.05,98025.39,62623.68,5637.23,137532.42,41276.5,8501.31,148514.84,55461.48,73291.56,48553.25,294.64,26217.37,29722.01,10580.28,7106.48,3150.64,3126.64,7357.68,2275.64,2283.95,134,1475,80.67,40.67,65868.14,8692.62,5677.14,91491.24,945.69,945.69,121408.33,161098.75,141955.55,31574.78,8526.59,5156.93,4103.64,13423.26,84041.19,137229.58,26753.24,96937.74,35654.96,103350.67,13876.46,2493.79,40.67,19133.6,149.28,16863.94,15481.77,7275.79,155236.01,22551.61,6182.81,130264.51,4361.45,248,7436.65,1073,286,210,16130.32,46813.54,9391.35,2853.64,6461.81,1604.31,945.69,6675.81,13704.76,3126.64,30681.2,8218.82,68515.42,5166.14,571.81,945.69,126,6461.81,28843.05,509898.34,40233.74,706.81,38727.7,50030.85,25828.96,27343.89,7878.28,86064.65,13229.4,55837.04,10014.95,28408.47,9019.81,338.64,277.31,2285.64,22675.72,183331.18,39357.4,12,945.69,75891.81,14906.46,70406.08,17918.02,103285.16,0,34150.47,60414.52,5637.62,5835.63,91948.86,124219.03,13709.49,275975.49,150,10238.43,98181.04,66701.33,17628.82,8262.7,10931.32,27548.8,46478.58,1117,2094.65,51023.05,84192.69,87222.71,1056,57652.88,56748.64,6509.76,98295.09,97703.46,110897.33,22216.61,6461.81,6663.81,20.5,129441.56,40.67,29979.46,40.67,3336.28,21107.19,10722.28,173010.53,112410.89,40.67,12,380029.84,62840.59,46038.67,3318.64,37742.68,97542.59,10998.32,349539.19,1061,21,144555.64,126580.81,6498.81,8659.45,119141.62,650.67,74053.92,9855.43,21996.55,524.67,14967.07,41447.54,2030.83,306406.87,7339.62,940.34,16695.74,50884.98,79245.63,144451.02,72139.67,13455.29,4367.9,78997.4,64,24.14,,36,40,,8,8,28,,8,,,,,,,,,12,,12,,12,,,,,12,12,12
S31.123.Gut,11153.64,81464.67,116395.25,15616.3,71185.38,52846.54,8995.14,117614.95,31419.6,7445.99,132909.6,35362.28,64373.54,50999.89,168.67,22305.46,32487.92,8940.49,5179.83,6937.99,6915.98,10144.47,6088.65,6170.98,602.18,4028.49,38.17,3,59472.06,5806.16,4668,76071.69,347,347,108887.96,166239.22,103574.81,34309.42,8105.49,7088.65,1521,10769.48,60409.61,171232.54,17775.14,75806.36,36352.59,94148.5,11884.14,3670.66,3,15282.98,1.67,24405.95,23162.11,4549.16,139264.06,27974.77,4258.16,109795.13,5340.99,499.67,17366.44,3588.49,35.01,483,17770.62,46438.4,8689.65,5377.48,4348.66,874.17,347,4865.33,8282.65,6922.98,32201.44,14082.96,65405.36,4435.49,562.34,347,741.5,4348.66,23369.12,457647.49,59832.02,619.01,21594.5,39114.1,20810.47,32965.78,10205.97,71981.87,21818.27,57249.71,10603.31,29513.6,5571.5,393,270,6169.98,19329.31,149378.57,32184.13,3,347,56897.74,16717.48,61473.89,15714.81,86069.02,0,41655.42,63600.19,7679.48,10387.81,87752.98,111767.61,17181.13,374641.61,741.5,10834.64,83309.18,45957.76,18000.62,10488.47,16828.79,37098.58,43001.06,3362.49,172,49371.07,91221.5,70298.54,180,80619.98,51239.74,9940.15,79067.83,108800.41,156599.76,18490.46,4348.66,4562.66,0,146771.64,3,24601.45,3,5496.82,21632.3,16202.13,118984.64,79212.55,3,0,303631.9,63381.37,72607.71,3733.49,36214.59,57280.62,16941.79,236188.96,2299.17,25,99780.17,137217.05,4350.66,9065.15,88013.02,763.34,49660.75,10828.65,17197.63,321,12789.14,52620.18,3346.99,227691.06,4279.99,826.34,12399.98,32474.47,62903.9,231280.53,59990.55,11097.47,6189.66,55230.57,0,0,,0,31.67,,1.67,1.67,31.67,,1.67,,,,,,,,,0,,0,,0,,,,,0,0,0
S31.121.Gut,12613.99,123928.97,201205.38,44741.54,124229.38,71168.52,12272.3,181382.36,50118.5,10503.16,225557.3,59589.28,107011.87,78833.12,194.4,44717.68,38114.69,9788.59,8144.33,6522.32,5463.96,9730.7,1851.33,3521.99,219.53,182.84,356,12.67,92159.76,22435.73,5762.32,117573.68,262.19,262.19,200959.49,219099.92,182754.38,45929.45,14844.34,13817.65,3446.57,16556.85,106711.1,193738.65,32260.64,119379.39,60431.12,164060.65,17917.17,5652.11,12.67,20577.72,1306.46,29439.57,18704.42,12874.98,236175.35,44506.14,8175.62,187133.61,16897.61,624.83,12756.7,115.84,79.99,641.5,20155.46,70399.76,19318.81,4632.5,7482.66,4818.32,262.19,8281.03,18536.18,5773.96,56745.93,16515.94,137432.99,5069.66,3770.93,262.19,634,7482.66,35616.81,898103.02,85207.3,2654.1,85562.98,64756.52,52483.85,43828.36,9690.53,102680.75,23565.51,70293.88,14851.74,41167.62,12566.5,689.24,1542.99,2068,29784.96,244124.56,56264.68,10,262.19,116660.29,37747.82,125485.29,25388.15,144176.35,3,69663.7,100273.58,11927.91,11348.59,130872.11,188547.1,23687.6,537418.35,648,12375.07,132375.68,81463.72,26077.71,9980.22,23938.31,41622.76,58487.36,1164.84,12291.2,77077.72,142053.44,138872.61,210,156146.14,82224.43,11951.14,128243.14,173398.54,198739.79,23390.63,7482.66,7743.66,1460.46,191239.86,12.67,43070.93,12.67,6752.22,33042.62,15357.2,189756.07,179450.82,12.67,7,492239.81,94670.14,94887.22,6553.34,57178.94,106456.04,24201.81,398825.18,467.2,1162,158753.4,222131.17,7510.66,12406.82,154246.09,715.33,89982.31,15132.98,28260.43,199.17,19119.64,76907.89,400.1,367251.55,11656.99,298,22993.09,60273.26,114762.14,277826.75,94870.59,12730.42,11048.91,87051.12,30,29.57,,21,34.33,,3.33,3.33,27.33,,3.33,,,,,,,,,7,,7,,7,,,,,7,7,7
S32.71.Gut,14757.32,105319.81,148644.79,21670.39,98372.04,62490.76,9337.82,149066.01,42052.5,9468.03,184724.15,50968.46,81054.62,60810.55,2034.29,28069.46,33750.33,8588.32,6581.37,6035.74,6035.74,9291.24,5650.24,5895.24,27.5,4672.08,83,0,74311.83,12086.53,8661.37,104492.32,137,137,122587.26,190925.58,142656.71,36891.95,11829.32,6233.03,5806.08,12290.11,86330.32,152837.99,27298.48,96859.24,41173.4,140017.9,15083.61,5507.87,0,20887.94,0,32128.38,28418.68,6673.53,180019.31,30453.75,6268.24,147582.22,8796.2,2522,14832.05,2748.08,36,2504,16222.77,54012.22,10037.74,2967.2,6019.87,3003.54,137,8823.45,10111.03,6035.74,38554.56,18036.69,69790.17,8221.87,353.29,137,618.58,6019.87,25644.22,601873.07,59156.45,673.29,44403.6,58310.95,32056,34231.78,8940.11,87742.62,20713.01,63045.72,12537.57,34970.41,9160.41,2382.29,121.79,5774.24,30465.22,194614.03,49285.62,0,137,72799.32,19216.21,88950.63,19078.27,104277.67,6.5,50408.14,72497.99,9860.57,14265.4,113756.59,141828.27,20532.43,377276.37,618.58,12198.11,103285.68,62330.44,19227.98,9428.24,17807.64,34890.48,52120.9,2876.08,285.5,61429.52,106720.58,95428.32,294,125877.46,64427.6,9333.11,111775.19,132485.55,148635.47,23543.85,6019.87,6386.87,222,164990.36,0,31350.88,0,5138.7,32052.14,11984.85,169243.61,121546.49,0,,383897.17,77796.79,98585.69,3037.66,46928.99,74690.98,17981.64,334220.31,2777.08,1.16,151107.05,165524.08,6241.87,9544.74,125697.81,2659.5,69156.48,14633.11,26771.48,122,18990.48,49918.77,2885.08,311103.34,6478.16,350.5,15797.61,50668.17,84814.16,151322.87,80501.55,14294.61,5949.61,74883.39,0,0,,0,50,,,,50,,0,0,0,0,0,0,0,0,0,,,,0.58,0.58,,,,,,,
S32.73.Gut,14790.25,123736.19,148050.19,18689.08,132018.52,89007.3,7374.74,186244.97,57747.93,11373.36,205933.17,77627.6,96159.15,62332.48,150.43,33711.23,39853.77,16437.75,9266.62,4908.99,4733.33,7476.75,4199.33,4266.57,158.16,2304.69,60.17,5.67,90321.87,12212.63,9906.44,127797.75,262.69,262.69,152257.47,205166.52,190645.53,42993.13,12564.7,5144.68,7552.29,18392.2,112704.57,188837.36,37000.66,129900.31,44375.95,153947.74,19952.97,3920.36,5.67,28513.73,1.14,26376.18,24842.47,9267.14,208173.6,27811.72,8879.87,181481.28,4642.58,1332,12840.34,2070.69,270,1198,18031.87,63307.36,11515.45,4344.47,8935.95,615.76,262.69,10164.51,16896.83,4816.33,38288.56,13200.59,76554.96,9545.78,416.1,262.69,142.22,8935.95,37811.32,702038.13,47379.36,508.6,50712.36,70394.79,34548.19,35272.53,11785.45,116049.05,16378.18,72796.3,15258.6,38757.09,9814.4,332.43,272.1,4291.33,33283.23,260314.27,55724.98,3,262.69,103977.55,21334.42,104869.67,22984.82,131784.04,25,46245.4,75510.59,6577.8,9511.5,128701.11,161220.8,19480.13,348840.66,142.22,13691.69,131064.92,89955.26,19374.51,7733.77,12859.44,40127.98,67811.24,2355.19,876.58,67434.3,105463.69,114647.85,1884,94330.12,72936.76,7820.52,136648.2,135218.78,131683.38,31237.61,8935.95,9121.95,0,177101.35,5.67,39476.46,5.67,4661.88,30798.04,16610.69,241874.38,150691.1,5.67,,517781.71,84278.07,67667.25,3045.91,52311.09,129944.21,12952.44,477805.14,1976.69,7.44,212803.22,165881.74,8943.45,11653.57,164121.19,1870.67,100875.37,14567.37,31953.38,127.67,21653.5,46377.82,2374.45,427023.59,9084.89,480,21093.77,70988.93,107544.13,175322.52,98203.06,19544.1,4824.3,108340.37,5,1.57,,7.66,0,,,,0,,0,0,0,0,0,0,0,0,0,,,,3.72,3.72,,,,,,,
S32.72.Gut,8609.86,68135.3,100486.04,12440.19,65381.25,45692.15,6406.54,101287.51,29035.93,6161.25,113324.24,35943.5,54495.08,38601.83,119.93,18242.96,23891.39,7540.86,5270.57,4591.43,4186.43,6281.28,3426.93,3616.68,254,1840,234.32,26.32,47901.73,7264,5219.43,68108.86,333.24,333.24,89387.34,126082.1,94830.54,26146.29,7387.11,4265.25,3044.93,8588.43,55913.54,124850.86,17667,67172.86,27080.07,84806,10263.14,2869.32,26.32,14144.57,25.36,18271.65,16577.39,4408.82,118702.11,18861.47,4076.25,96528.56,4135.18,871.5,10622.33,1690,124,803,12130.7,36116.71,6495.1,3467.43,4314.25,605.25,333.24,5077.25,7391.43,4340.43,25574.57,10653.21,53023.63,4686.43,292.75,333.24,378,4314.25,17617.75,376309.09,38665.36,471.25,23151.52,37099.97,19029.5,22767.83,6768.86,61339.25,13297.35,41660.76,9865.18,23499.04,5252.74,494.43,156.75,3618.93,18208.07,132119.38,30673.79,14,333.24,50873.62,12509.08,59946.45,13752.86,75830.08,12.5,31788.41,45182.22,5207,7581.46,74006.41,93893.1,13740.47,269887.4,378,8122.25,71233.58,42375.54,13077.7,6588.2,10057.15,27739.71,37131.08,2497,791.39,40231.68,69556.97,62800.47,539,66331.68,44735.29,6961.43,72582.4,85078.36,114050.44,15701.53,4314.25,4579.25,0,110160.91,26.32,20022.58,26.32,3736.86,18346.18,11670.86,114357.61,76246.63,26.32,,263969.88,49887.47,54047.11,2592.92,30366.65,60119.03,10252.15,230378.18,1617,3.5,102978.26,108731.34,4375.75,6526.18,82835.79,1088.32,48820.21,8525.25,16396.75,226.32,11698.68,34944.78,2051.17,208435.98,4229,539.14,11102,34327,59547.76,157395.07,53345.68,9428.32,3843.36,52169.28,6,10.43,,0,0,,,,0,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,,0,0,,,,,,,
S32.75.Gut,7553.47,83516.79,126634.68,11049.46,93353.84,50052.35,2431.97,125494.7,39925.92,7412.48,129544.67,52238.92,65519.33,39349.36,32,16774.94,24805.41,1920.97,7330.49,1546.98,1546.98,2849.97,1301.98,1309.98,520,714.99,0,0,41584.34,12329.99,6261.49,84437.81,91,91,111660.2,125628.07,134018.76,24572.4,7436.48,2037.98,5324.5,7840.47,79804.86,99335.48,26205.96,90644.31,26208.4,94829.77,12862.97,932.99,0,19135.46,0,11177.43,10438.43,6224.49,143791.64,8220.92,5960.49,117039.23,1406.99,8,4127.94,650.99,0,8,10145.45,33731.87,7735.48,1505.98,6525.49,331,91,6533.49,7659.48,1546.98,19964.91,3379.96,62174.81,5943.49,56,91,8,6525.49,16326.94,362820.84,22422.32,84,32832.46,61529.91,21156.45,24697.41,2197.97,72594.81,5830.93,35934.84,13100.97,30185.92,6947.49,48,28,1309.98,26012.96,147506.13,40695.93,19,91,46613.86,14188.96,63324.34,20421.46,118479.78,0,26961.38,32292.33,2091.98,2486.97,77079.76,110877.21,15208.95,256813.39,8,8091.47,92667.28,54174.89,10589.45,2940.97,4443.95,30647.89,42780.88,650.99,529,39141.37,63623.25,78571.33,0,33395.3,72240.37,8621.47,100753.31,70725.7,147335.03,16020.95,6525.49,6565.49,0,78274.58,0,21496.44,0,1584.98,15940.95,3703.95,164157.22,101100.32,0,,307439.73,52763.33,20619.81,1042.99,31506.9,118658.87,4451.95,358504.95,618.99,0,151443.28,131628.63,6525.49,7393.48,123864.3,36,73048.38,8073.47,20463.46,28,13718.97,26592.84,741.99,264985.94,6207.49,18,14210.97,57127.43,91991.84,220731.79,69414.85,8577.47,1801.98,73468.37,0,0,,0,0,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,,,,,,,
